doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,umap1,umap2,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2
A06786.txt,3891,price,"To prevent this, the question is now, Whether it be better and more expedient to raise the price of Exchange, or the valuation of our moneys?",91,96,1,-4.2901096,-0.21928823,7.4642134,6.4341536,6.462298
A06786.txt,4254,price,"The said two Paradoxes presented by Monsieur Malestroit one of the officers of the Finances or Treasury in France, were as followeth, saying, 1 That to complain of the general dearth of all things in France was without cause, Commodities. for there was nothing grown dear these three hundreth years. 2 That there is much to be lost upon a crown, Money and or any other money of gold and silver, albeit one do give the same in payment at the price he did receive the same.",441,446,0,-1.8989809,2.2114975,7.79515,9.392768,9.446559
A06786.txt,4261,price,"THere is much to be lost upon a Crown, or any other money, although the same be given in payment at the price it was received.",104,109,0,-1.6118805,2.3068058,7.765662,9.178253,9.168951
A06786.txt,4264,price,"The gentleman that had fifty sou rend or income, did receive for it two crowns and ahalfe, or so much in silver accordingly; for which two crowns and a half he had halfe a yard and half a quarter of velvet, after the rate of four livers the yard, which was the price of velvet then: now for this fifty sou the gentleman doth receive but one crown, or so much of silver money, and for that one crown now he can buy but one quarter of a yard of velvet after the rate of ten livers that velvet is now worth, whereas before he had halfe a yard and half a quarter, although he have given the same in payment for fifty Sols, which is the price for which he received the said Crown; and so proceedeth with other the like examples in the buying of commodities with silver coin, or in the receiving of rents or incomes, adding further thereunto, that if any man will object and say, I care not what the crown, liver or sou is worth, so as I having a hundreth livers of rent paid me, and that I can pay out again the said hundreth livers.",261,266,0,-2.5738773,2.6318069,7.873893,8.323451,8.315626
A06786.txt,4264,price,"The gentleman that had fifty sou rend or income, did receive for it two crowns and ahalfe, or so much in silver accordingly; for which two crowns and a half he had halfe a yard and half a quarter of velvet, after the rate of four livers the yard, which was the price of velvet then: now for this fifty sou the gentleman doth receive but one crown, or so much of silver money, and for that one crown now he can buy but one quarter of a yard of velvet after the rate of ten livers that velvet is now worth, whereas before he had halfe a yard and half a quarter, although he have given the same in payment for fifty Sols, which is the price for which he received the said Crown; and so proceedeth with other the like examples in the buying of commodities with silver coin, or in the receiving of rents or incomes, adding further thereunto, that if any man will object and say, I care not what the crown, liver or sou is worth, so as I having a hundreth livers of rent paid me, and that I can pay out again the said hundreth livers.",632,637,0,-1.7007103,2.5825217,8.238116,9.04018,8.98515
A06786.txt,4266,price,"The substance and intention of these two Paradoxes is (saith he) to show that the King and his subjects do buy all things as dear as in times past, for that they must give as great a quantity of gold and silver as in times past: but by the enhancing of the price of the moneys of gold (from whence of necessity proceedeth the abating of the silver moneys; enhancing of gold abateth the silver, in regard of proportion between them.) the King doth not receive in payment of his revenues, such a quantity of gold and silver, as his predecessors.",257,262,0,-4.4281898,1.5603582,6.0375814,6.2189155,6.327653
A06786.txt,4268,price,"For which copper, according to the second Paradox, they cannot have so much wares, as they might have for the like quantity of gold and silver: so that the loss which we have by the growing dear of all things cometh not by giving more, but by receiving less quantity of gold and silver than before; whereby we see manifestly that the more we do enhance the price of money, the more we lose.",357,362,1,-4.978686,1.144125,6.594474,5.876133,5.928716
A06786.txt,4269,price,"Monsieur Bodine, the famous and learned Politician, The great French Politician. took upon him to make an answer unto those two Paradoxes, being of another opinion, and setteth down other causes of the dearth of things, which are five in number, namely; 1 The principal and almost only cause: The abundance of gold and silver, now extant in the Kingdom more than in times past. 2 The Monopolies. 3 The Want of things causeth by excessive Trade and waste thereof. 4 The Pleasure of Princes that advance the price of things. 5 The alteration of the Valuation of Moneys.",506,511,1,-5.3355794,1.3688099,7.7199817,7.632342,7.772049
A06786.txt,4270,price,"To prove the first case and principal, he allegeth diverse examples: Plutarch and Pliny do witness, Examples of great wealth, that Paulus Aemilius after the conquest of Macedon against the Persians, did bring such abundance of gold and silver to Rome, that the people were freed of all Imposts, and the price of lands advanced unto two third parts suddenly.",303,308,0,-4.3843083,1.7155373,6.405424,6.4840727,6.567848
A06786.txt,4271,price,"The Emperor Augustus brought such great treasure from Egypt, that the price of usury did decrease, and lands became much dearer: and the like at jerusalem by the coming of the Queen of Candace: and in the West Indies by the Spaniards conquest there: and hereunto he maketh a comparison of the want of moneys in times past, The French King john in England, etc. for the payment of the ransom of Princes taken prisoners in those days, and the means of the increase of wealth by the discovery of the West Indies; the propagation of the people in France, their trade for Turkey and Barbary, their Bank at Lions, and other accidents.",70,75,1,-4.492769,1.3836287,7.0905557,6.59732,6.605635
A06786.txt,4272,price,"Concerning the second cause of Monopolies, he doth pass over the same as a matter not considerable, and doth limit Monopolies only to the combination of Merchants and Artificers, in the setting of a price to commodities, or their handy work by augmenting their wages.",199,204,0,-1.25737,0.6806625,6.1574955,7.0233006,7.0918226
A06786.txt,4273,price,"Touching the third cause of the dearth of things, by the want or waste of them, he observeth some especial things; that corn and wine are better cheap during the time of war, than peace: because the Husbandman is driven to sell and to make money of his wares, and the Gentleman finding the same perishable, when the Merchant dare not lad his ships, doth abate the price of commodities, and maketh the people to live good cheap; which according to the Proverb (France can never be famished) would always continue, The Fertility of France. if by the means of the stranger their storehouses were not emptied.",364,369,1,-5.625883,1.8430464,6.596593,6.131909,6.2050853
A06786.txt,4274,price,"Concerning the fourth cause of the pleasure of Princes, imposing a price upon commodities, which they do affect: Plato saith, That it is a general rule in State matters, That Princes do not only give Laws unto their subjects, but also by their example they do change the manners of men: The example of Princes, doth change the manners of men. to which purpose he doth use the example of their King Francis the first, who being hurt in the head, caused his hair to be cut off, wherein the people did presently imitate him: We have seen (saith he) three great Princes striving, (as it were) who should have the most learned men and best artificers, namely, the said great King Francis the first, Henry the 8 King of England, and Pope Paul the third, insomuch that the King of England could never have the learned and reverend Beda; and the French King, did pay seventy two thousand Crowns for a Diamond, rather than King Henry should have had it.",67,72,0,-1.2601769,0.69123155,8.043498,8.626671,8.655459
